stand,kanton,jahr,stufe,schultyp,geschlecht,staatsangehoerigkeit,traegerschaft,finanzierung,anzahl
2023-09-01,zh,2003,Sekundarstufe II,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,18
2023-09-01,zh,2003,Sekundarstufe II,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,6
2023-09-01,zh,2003,Sekundarstufe II,Heim- und Sonderschule,weiblich,Schweiz,privat,privat,2
2023-09-01,zh,2003,Sekundarstufe II,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,32
2023-09-01,zh,2003,Sekundarstufe II,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,14
2023-09-01,zh,2003,Sekundarstufe II,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,31
2023-09-01,zh,2003,Sekundarstufe II,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,10
2023-09-01,zh,2003,Sekundarstufe II,Heim- und Sonderschule,männlich,Schweiz,privat,privat,5
2023-09-01,zh,2003,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,öffentlich,öffentlich,711
2023-09-01,zh,2003,Sekundarstufe II,Brückenangebot,weiblich,Ausland,öffentlich,öffentlich,482
2023-09-01,zh,2003,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,privat,öffentlich,15
2023-09-01,zh,2003,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,privat,privat,139
2023-09-01,zh,2003,Sekundarstufe II,Brückenangebot,weiblich,Ausland,privat,privat,38
2023-09-01,zh,2003,Sekundarstufe II,Brückenangebot,männlich,Schweiz,öffentlich,öffentlich,544
2023-09-01,zh,2003,Sekundarstufe II,Brückenangebot,männlich,Ausland,öffentlich,öffentlich,403
2023-09-01,zh,2003,Sekundarstufe II,Brückenangebot,männlich,Schweiz,privat,privat,116
2023-09-01,zh,2003,Sekundarstufe II,Brückenangebot,männlich,Ausland,privat,privat,37
2023-09-01,zh,2003,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,öffentlich,öffentlich,8586
2023-09-01,zh,2003,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,öffentlich,öffentlich,1817
2023-09-01,zh,2003,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,privat,öffentlich,4780
2023-09-01,zh,2003,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,privat,öffentlich,882
2023-09-01,zh,2003,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,privat,privat,2694
2023-09-01,zh,2003,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,privat,privat,393
2023-09-01,zh,2003,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,öffentlich,öffentlich,14489
2023-09-01,zh,2003,Sekundarstufe II,Berufsfachschule,männlich,Ausland,öffentlich,öffentlich,3494
2023-09-01,zh,2003,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,privat,öffentlich,2256
2023-09-01,zh,2003,Sekundarstufe II,Berufsfachschule,männlich,Ausland,privat,öffentlich,585
2023-09-01,zh,2003,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,privat,privat,1305
2023-09-01,zh,2003,Sekundarstufe II,Berufsfachschule,männlich,Ausland,privat,privat,324
2023-09-01,zh,2003,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,öffentlich,öffentlich,903
2023-09-01,zh,2003,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,öffentlich,öffentlich,128
2023-09-01,zh,2003,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,privat,öffentlich,2079
2023-09-01,zh,2003,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,privat,öffentlich,461
2023-09-01,zh,2003,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,privat,privat,3751
2023-09-01,zh,2003,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,privat,privat,266
2023-09-01,zh,2003,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,öffentlich,öffentlich,1201
2023-09-01,zh,2003,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,öffentlich,öffentlich,160
2023-09-01,zh,2003,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,privat,öffentlich,3084
2023-09-01,zh,2003,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,privat,öffentlich,590
2023-09-01,zh,2003,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,privat,privat,4801
2023-09-01,zh,2003,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,privat,privat,374
2023-09-01,zh,2003,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Schweiz,öffentlich,öffentlich,4050
2023-09-01,zh,2003,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Ausland,öffentlich,öffentlich,451
2023-09-01,zh,2003,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Schweiz,öffentlich,privat,23
2023-09-01,zh,2003,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Ausland,öffentlich,privat,5
2023-09-01,zh,2003,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Schweiz,privat,privat,402
2023-09-01,zh,2003,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Ausland,privat,privat,49
2023-09-01,zh,2003,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Schweiz,öffentlich,öffentlich,3314
2023-09-01,zh,2003,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Ausland,öffentlich,öffentlich,372
2023-09-01,zh,2003,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Schweiz,öffentlich,privat,370
2023-09-01,zh,2003,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Ausland,öffentlich,privat,53
2023-09-01,zh,2003,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Schweiz,privat,privat,1232
2023-09-01,zh,2003,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Ausland,privat,privat,129
2023-09-01,zh,2002,Primarstufe 1-2,Volksschule,weiblich,Schweiz,öffentlich,öffentlich,8332
2023-09-01,zh,2002,Primarstufe 1-2,Volksschule,weiblich,Ausland,öffentlich,öffentlich,3283
2023-09-01,zh,2002,Primarstufe 1-2,Volksschule,weiblich,Schweiz,privat,privat,306
2023-09-01,zh,2002,Primarstufe 1-2,Volksschule,weiblich,Ausland,privat,privat,177
2023-09-01,zh,2002,Primarstufe 1-2,Volksschule,männlich,Schweiz,öffentlich,öffentlich,8681
2023-09-01,zh,2002,Primarstufe 1-2,Volksschule,männlich,Ausland,öffentlich,öffentlich,3568
2023-09-01,zh,2002,Primarstufe 1-2,Volksschule,männlich,Schweiz,privat,privat,294
2023-09-01,zh,2002,Primarstufe 1-2,Volksschule,männlich,Ausland,privat,privat,203
2023-09-01,zh,2002,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,95
2023-09-01,zh,2002,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,97
2023-09-01,zh,2002,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,24
2023-09-01,zh,2002,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,14
2023-09-01,zh,2002,Primarstufe 1-2,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,193
2023-09-01,zh,2002,Primarstufe 1-2,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,126
2023-09-01,zh,2002,Primarstufe 1-2,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,49
2023-09-01,zh,2002,Primarstufe 1-2,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,26
2023-09-01,zh,2002,Primarstufe 3-8,Volksschule,weiblich,Schweiz,öffentlich,öffentlich,27456
2023-09-01,zh,2002,Primarstufe 3-8,Volksschule,weiblich,Ausland,öffentlich,öffentlich,10007
2023-09-01,zh,2002,Primarstufe 3-8,Volksschule,weiblich,Schweiz,privat,privat,1012
2023-09-01,zh,2002,Primarstufe 3-8,Volksschule,weiblich,Ausland,privat,privat,566
2023-09-01,zh,2002,Primarstufe 3-8,Volksschule,männlich,Schweiz,öffentlich,öffentlich,28738
2023-09-01,zh,2002,Primarstufe 3-8,Volksschule,männlich,Ausland,öffentlich,öffentlich,10864
2023-09-01,zh,2002,Primarstufe 3-8,Volksschule,männlich,Schweiz,privat,privat,1200
2023-09-01,zh,2002,Primarstufe 3-8,Volksschule,männlich,Ausland,privat,privat,589
2023-09-01,zh,2002,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,168
2023-09-01,zh,2002,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,73
2023-09-01,zh,2002,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,191
2023-09-01,zh,2002,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,36
2023-09-01,zh,2002,Primarstufe 3-8,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,251
2023-09-01,zh,2002,Primarstufe 3-8,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,113
2023-09-01,zh,2002,Primarstufe 3-8,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,461
2023-09-01,zh,2002,Primarstufe 3-8,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,113
2023-09-01,zh,2002,Primarstufe 3-8,Heim- und Sonderschule,männlich,Ausland,privat,privat,1
2023-09-01,zh,2002,Sekundarstufe I,Volksschule,weiblich,Schweiz,öffentlich,öffentlich,10835
2023-09-01,zh,2002,Sekundarstufe I,Volksschule,weiblich,Ausland,öffentlich,öffentlich,4136
2023-09-01,zh,2002,Sekundarstufe I,Volksschule,weiblich,Schweiz,privat,privat,906
2023-09-01,zh,2002,Sekundarstufe I,Volksschule,weiblich,Ausland,privat,privat,273
2023-09-01,zh,2002,Sekundarstufe I,Volksschule,männlich,Schweiz,öffentlich,öffentlich,11215
2023-09-01,zh,2002,Sekundarstufe I,Volksschule,männlich,Ausland,öffentlich,öffentlich,4393
2023-09-01,zh,2002,Sekundarstufe I,Volksschule,männlich,Schweiz,privat,privat,1269
2023-09-01,zh,2002,Sekundarstufe I,Volksschule,männlich,Ausland,privat,privat,339
2023-09-01,zh,2002,Sekundarstufe I,Mittelschule,weiblich,Schweiz,öffentlich,öffentlich,3006
2023-09-01,zh,2002,Sekundarstufe I,Mittelschule,weiblich,Ausland,öffentlich,öffentlich,224
2023-09-01,zh,2002,Sekundarstufe I,Mittelschule,weiblich,Schweiz,privat,privat,168
2023-09-01,zh,2002,Sekundarstufe I,Mittelschule,weiblich,Ausland,privat,privat,12
2023-09-01,zh,2002,Sekundarstufe I,Mittelschule,männlich,Schweiz,öffentlich,öffentlich,2443
2023-09-01,zh,2002,Sekundarstufe I,Mittelschule,männlich,Ausland,öffentlich,öffentlich,194
2023-09-01,zh,2002,Sekundarstufe I,Mittelschule,männlich,Schweiz,privat,privat,176
2023-09-01,zh,2002,Sekundarstufe I,Mittelschule,männlich,Ausland,privat,privat,16
2023-09-01,zh,2002,Sekundarstufe I,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,62
2023-09-01,zh,2002,Sekundarstufe I,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,26
2023-09-01,zh,2002,Sekundarstufe I,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,117
2023-09-01,zh,2002,Sekundarstufe I,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,20
2023-09-01,zh,2002,Sekundarstufe I,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,96
2023-09-01,zh,2002,Sekundarstufe I,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,38
2023-09-01,zh,2002,Sekundarstufe I,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,259
2023-09-01,zh,2002,Sekundarstufe I,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,62
2023-09-01,zh,2002,Sekundarstufe I,Heim- und Sonderschule,männlich,Schweiz,privat,privat,5
2023-09-01,zh,2002,Sekundarstufe I,Heim- und Sonderschule,männlich,Ausland,privat,privat,3
2023-09-01,zh,2002,Sekundarstufe II,Mittelschule,weiblich,Schweiz,öffentlich,öffentlich,4222
2023-09-01,zh,2002,Sekundarstufe II,Mittelschule,weiblich,Ausland,öffentlich,öffentlich,327
2023-09-01,zh,2002,Sekundarstufe II,Mittelschule,weiblich,Schweiz,privat,privat,572
2023-09-01,zh,2002,Sekundarstufe II,Mittelschule,weiblich,Ausland,privat,privat,205
2023-09-01,zh,2002,Sekundarstufe II,Mittelschule,männlich,Schweiz,öffentlich,öffentlich,2884
2023-09-01,zh,2002,Sekundarstufe II,Mittelschule,männlich,Ausland,öffentlich,öffentlich,231
2023-09-01,zh,2002,Sekundarstufe II,Mittelschule,männlich,Schweiz,privat,privat,402
2023-09-01,zh,2002,Sekundarstufe II,Mittelschule,männlich,Ausland,privat,privat,207
2023-09-01,zh,2002,Sekundarstufe II,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,19
2023-09-01,zh,2002,Sekundarstufe II,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,15
2023-09-01,zh,2002,Sekundarstufe II,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,16
2023-09-01,zh,2002,Sekundarstufe II,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,8
2023-09-01,zh,2002,Sekundarstufe II,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,30
2023-09-01,zh,2002,Sekundarstufe II,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,15
2023-09-01,zh,2002,Sekundarstufe II,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,24
2023-09-01,zh,2002,Sekundarstufe II,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,14
2023-09-01,zh,2002,Sekundarstufe II,Heim- und Sonderschule,männlich,Schweiz,privat,privat,1
2023-09-01,zh,2002,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,öffentlich,öffentlich,661
2023-09-01,zh,2002,Sekundarstufe II,Brückenangebot,weiblich,Ausland,öffentlich,öffentlich,444
2023-09-01,zh,2002,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,privat,öffentlich,12
2023-09-01,zh,2002,Sekundarstufe II,Brückenangebot,weiblich,Ausland,privat,öffentlich,2
2023-09-01,zh,2002,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,privat,privat,183
2023-09-01,zh,2002,Sekundarstufe II,Brückenangebot,weiblich,Ausland,privat,privat,50
2023-09-01,zh,2002,Sekundarstufe II,Brückenangebot,männlich,Schweiz,öffentlich,öffentlich,506
2023-09-01,zh,2002,Sekundarstufe II,Brückenangebot,männlich,Ausland,öffentlich,öffentlich,401
2023-09-01,zh,2002,Sekundarstufe II,Brückenangebot,männlich,Schweiz,privat,öffentlich,1
2023-09-01,zh,2002,Sekundarstufe II,Brückenangebot,männlich,Ausland,privat,öffentlich,1
2023-09-01,zh,2002,Sekundarstufe II,Brückenangebot,männlich,Schweiz,privat,privat,169
2023-09-01,zh,2002,Sekundarstufe II,Brückenangebot,männlich,Ausland,privat,privat,43
2023-09-01,zh,2002,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,öffentlich,öffentlich,8385
2023-09-01,zh,2002,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,öffentlich,öffentlich,1708
2023-09-01,zh,2002,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,privat,öffentlich,4873
2023-09-01,zh,2002,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,privat,öffentlich,875
2023-09-01,zh,2002,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,privat,privat,2699
2023-09-01,zh,2002,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,privat,privat,437
2023-09-01,zh,2002,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,öffentlich,öffentlich,14325
2023-09-01,zh,2002,Sekundarstufe II,Berufsfachschule,männlich,Ausland,öffentlich,öffentlich,3432
2023-09-01,zh,2002,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,privat,öffentlich,2367
2023-09-01,zh,2002,Sekundarstufe II,Berufsfachschule,männlich,Ausland,privat,öffentlich,504
2023-09-01,zh,2002,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,privat,privat,1376
2023-09-01,zh,2002,Sekundarstufe II,Berufsfachschule,männlich,Ausland,privat,privat,373
2023-09-01,zh,2002,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,öffentlich,öffentlich,1116
2023-09-01,zh,2002,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,öffentlich,öffentlich,104
2023-09-01,zh,2002,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,privat,öffentlich,2204
2023-09-01,zh,2002,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,privat,öffentlich,224
2023-09-01,zh,2002,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,privat,privat,3397
2023-09-01,zh,2002,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,privat,privat,274
2023-09-01,zh,2002,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,öffentlich,öffentlich,1181
2023-09-01,zh,2002,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,öffentlich,öffentlich,172
2023-09-01,zh,2002,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,privat,öffentlich,3397
2023-09-01,zh,2002,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,privat,öffentlich,378
2023-09-01,zh,2002,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,privat,privat,4289
2023-09-01,zh,2002,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,privat,privat,352
2023-09-01,zh,2002,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Schweiz,öffentlich,öffentlich,3187
2023-09-01,zh,2002,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Ausland,öffentlich,öffentlich,396
2023-09-01,zh,2002,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Schweiz,öffentlich,privat,26
2023-09-01,zh,2002,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Ausland,öffentlich,privat,4
2023-09-01,zh,2002,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Schweiz,privat,privat,369
2023-09-01,zh,2002,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Ausland,privat,privat,50
2023-09-01,zh,2002,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Schweiz,öffentlich,öffentlich,2862
2023-09-01,zh,2002,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Ausland,öffentlich,öffentlich,309
2023-09-01,zh,2002,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Schweiz,öffentlich,privat,384
2023-09-01,zh,2002,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Ausland,öffentlich,privat,54
2023-09-01,zh,2002,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Schweiz,privat,privat,1236
2023-09-01,zh,2002,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Ausland,privat,privat,122
2023-09-01,zh,2001,Primarstufe 1-2,Volksschule,weiblich,Schweiz,öffentlich,öffentlich,8287
2023-09-01,zh,2001,Primarstufe 1-2,Volksschule,weiblich,Ausland,öffentlich,öffentlich,3202
2023-09-01,zh,2001,Primarstufe 1-2,Volksschule,weiblich,Schweiz,privat,privat,342
2023-09-01,zh,2001,Primarstufe 1-2,Volksschule,weiblich,Ausland,privat,privat,175
2023-09-01,zh,2001,Primarstufe 1-2,Volksschule,männlich,Schweiz,öffentlich,öffentlich,8814
2023-09-01,zh,2001,Primarstufe 1-2,Volksschule,männlich,Ausland,öffentlich,öffentlich,3527
2023-09-01,zh,2001,Primarstufe 1-2,Volksschule,männlich,Schweiz,privat,privat,296
2023-09-01,zh,2001,Primarstufe 1-2,Volksschule,männlich,Ausland,privat,privat,193
2023-09-01,zh,2001,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,101
2023-09-01,zh,2001,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,74
2023-09-01,zh,2001,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,34
2023-09-01,zh,2001,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,12
2023-09-01,zh,2001,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Schweiz,privat,privat,1
2023-09-01,zh,2001,Primarstufe 1-2,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,207
2023-09-01,zh,2001,Primarstufe 1-2,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,135
2023-09-01,zh,2001,Primarstufe 1-2,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,55
2023-09-01,zh,2001,Primarstufe 1-2,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,22
2023-09-01,zh,2001,Primarstufe 3-8,Volksschule,weiblich,Schweiz,öffentlich,öffentlich,27442
2023-09-01,zh,2001,Primarstufe 3-8,Volksschule,weiblich,Ausland,öffentlich,öffentlich,10020
2023-09-01,zh,2001,Primarstufe 3-8,Volksschule,weiblich,Schweiz,privat,privat,970
2023-09-01,zh,2001,Primarstufe 3-8,Volksschule,weiblich,Ausland,privat,privat,538
2023-09-01,zh,2001,Primarstufe 3-8,Volksschule,männlich,Schweiz,öffentlich,öffentlich,28614
2023-09-01,zh,2001,Primarstufe 3-8,Volksschule,männlich,Ausland,öffentlich,öffentlich,10637
2023-09-01,zh,2001,Primarstufe 3-8,Volksschule,männlich,Schweiz,privat,privat,1128
2023-09-01,zh,2001,Primarstufe 3-8,Volksschule,männlich,Ausland,privat,privat,579
2023-09-01,zh,2001,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,157
2023-09-01,zh,2001,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,63
2023-09-01,zh,2001,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,181
2023-09-01,zh,2001,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,37
2023-09-01,zh,2001,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Schweiz,privat,privat,1
2023-09-01,zh,2001,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Ausland,privat,privat,1
2023-09-01,zh,2001,Primarstufe 3-8,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,230
2023-09-01,zh,2001,Primarstufe 3-8,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,112
2023-09-01,zh,2001,Primarstufe 3-8,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,460
2023-09-01,zh,2001,Primarstufe 3-8,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,111
2023-09-01,zh,2001,Primarstufe 3-8,Heim- und Sonderschule,männlich,Schweiz,privat,privat,5
